Driver,avg_race_pace,max_stint,pitstops,quali_pace,grid_position,win,season,gp
ALB,0 days 00:01:36.972326530,2.0,1,0 days 00:01:28.980000,12.0,0,2024,Saudi Arabian Grand Prix
ALO,0 days 00:01:34.557750,2.0,1,0 days 00:01:27.846000,4.0,0,2024,Saudi Arabian Grand Prix
BEA,0 days 00:01:36.048244897,2.0,1,0 days 00:01:28.642000,11.0,0,2024,Saudi Arabian Grand Prix
BOT,0 days 00:01:37.688666666,3.0,2,0 days 00:01:29.179000,16.0,0,2024,Saudi Arabian Grand Prix
GAS,0 days 00:02:01.453000,1.0,1,0 days 00:01:29.479000,18.0,0,2024,Saudi Arabian Grand Prix
HAM,0 days 00:01:34.955041666,2.0,1,0 days 00:01:28.460000,8.0,0,2024,Saudi Arabian Grand Prix
HUL,0 days 00:01:35.764625,2.0,1,0 days 00:01:29.055000,15.0,0,2024,Saudi Arabian Grand Prix
LEC,0 days 00:01:34.101208333,2.0,1,0 days 00:01:27.791000,2.0,0,2024,Saudi Arabian Grand Prix
MAG,0 days 00:01:36.918020408,2.0,1,0 days 00:01:29.020000,13.0,0,2024,Saudi Arabian Grand Prix
NOR,0 days 00:01:34.858020833,2.0,1,0 days 00:01:28.132000,6.0,0,2024,Saudi Arabian Grand Prix
OCO,0 days 00:01:37.310541666,2.0,1,0 days 00:01:29.475000,17.0,0,2024,Saudi Arabian Grand Prix
PER,0 days 00:01:33.867729166,2.0,1,0 days 00:01:27.807000,3.0,0,2024,Saudi Arabian Grand Prix
PIA,0 days 00:01:34.468937500,2.0,1,0 days 00:01:28.089000,5.0,0,2024,Saudi Arabian Grand Prix
RIC,0 days 00:01:37.297416666,2.0,1,0 days 00:01:29.025000,14.0,0,2024,Saudi Arabian Grand Prix
RUS,0 days 00:01:34.753187500,2.0,1,0 days 00:01:28.316000,7.0,0,2024,Saudi Arabian Grand Prix
SAR,0 days 00:01:37.349375,2.0,1,0 days 00:01:29.526000,19.0,0,2024,Saudi Arabian Grand Prix
STR,0 days 00:01:37.121600,1.0,0,0 days 00:01:28.250000,10.0,0,2024,Saudi Arabian Grand Prix
TSU,0 days 00:01:37.275916666,2.0,1,0 days 00:01:28.547000,9.0,0,2024,Saudi Arabian Grand Prix
VER,0 days 00:01:33.608229166,2.0,1,0 days 00:01:27.472000,1.0,1,2024,Saudi Arabian Grand Prix
ZHO,0 days 00:01:38.048479166,2.0,1,0 days 00:02:01.101000,20.0,0,2024,Saudi Arabian Grand Prix
